method,index,phase,query,actual_topic,predicted_topic,topic_correct,bm25_weight,dense_weight,top_doc_id,top_doc_topic,recall@5,mrr@5,ndcg@5,citation_hit,feedback_helpful,feedback_reason,topic_confidence,routing_reason,feedback_update_applied,updated_bm25_weight,updated_dense_weight,update_note,prequential_topic_accuracy_so_far,latency_ms
topic_gated,310,stable_pre_drift,which documents discuss UAE renewable energy commitments for the GraphRAG agent,uae_cop28,uae_cop28,True,0.6,0.4,chunk_027323,"policy_governance, renewable_energy",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8870967741935484,220.09439999237657
topic_gated,311,stable_pre_drift,what evidence links carbon pricing to emissions reduction focusing on renewables,mitigation,mitigation,True,0.55,0.45,chunk_025758,mitigation,1.0,1.0,0.8854598815714874,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.887459807073955,213.5012000799179
topic_gated,312,stable_pre_drift,summarize documents about how can renewable energy reduce greenhouse gas emissions,mitigation,mitigation,True,0.55,0.45,chunk_020523,"renewable_energy, sustainability",1.0,0.2,0.38685280723454163,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8878205128205128,210.16359992790967
topic_gated,313,stable_pre_drift,find evidence on which adaptation measures protect coastal communities,adaptation,adaptation,True,0.45,0.55,chunk_002758,"mitigation, sustainability",1.0,0.5,0.6309297535714575,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8881789137380192,181.6084000747651
topic_gated,314,stable_pre_drift,which source explains show documents about climate finance policy,policy_governance,policy_governance,True,0.65,0.35,chunk_041897,"climate_finance, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8885350318471338,185.47859997488558
topic_gated,315,stable_pre_drift,what role does machine learning play in climate analysis for the project report,technology_innovation,technology_innovation,True,0.45,0.55,chunk_003660,climate_ai,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8888888888888888,274.0191000048071
topic_gated,316,stable_pre_drift,what does climate science say about sea level rise focusing on attribution,climate_science,climate_science,True,0.4,0.6,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8892405063291139,240.15219998545945
topic_gated,317,stable_pre_drift,how does energy efficiency support climate mitigation with source support,mitigation,mitigation,True,0.55,0.45,chunk_038889,"mitigation, policy_governance",1.0,1.0,0.8529278650606567,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.889589905362776,209.0931999264285
topic_gated,318,stable_pre_drift,explain the science behind climate feedback loops for the project report,climate_science,climate_science,True,0.4,0.6,chunk_025517,policy_governance,1.0,0.25,0.43067655807339306,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.889937106918239,225.7585000479594
topic_gated,319,stable_pre_drift,find evidence on what evidence mentions the UAE consensus and transition away from fossil fuels,uae_cop28,uae_cop28,True,0.6,0.4,chunk_026571,energy_transition,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.890282131661442,281.9283000426367
topic_gated,320,stable_pre_drift,which papers explain global temperature anomalies focusing on attribution,climate_science,climate_science,True,0.4,0.6,chunk_000227,climate_science,1.0,1.0,0.9558295932317544,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.890625,185.16039999667555
topic_gated,321,stable_pre_drift,what does climate science say about sea level rise focusing on attribution,climate_science,climate_science,True,0.4,0.6,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8909657320872274,219.7834000689909
topic_gated,322,stable_pre_drift,how does drought planning reduce climate risk in the evidence graph,adaptation,adaptation,True,0.45,0.55,chunk_038086,climate_science,1.0,0.5,0.6509209298071326,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8913043478260869,273.84539996273816
topic_gated,323,stable_pre_drift,summarize documents about show findings about ocean warming and ice melt,climate_science,climate_science,True,0.4,0.6,chunk_007290,unknown,1.0,0.5,0.7122630665145961,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.891640866873065,684.4113999977708
topic_gated,324,stable_pre_drift,what mitigation actions reduce fossil fuel dependence from the climate PDFs,mitigation,mitigation,True,0.55,0.45,chunk_023162,"energy_transition, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8919753086419753,751.4996998943388
topic_gated,325,stable_pre_drift,summarize documents about how do climate models project future warming,climate_science,climate_science,True,0.4,0.6,chunk_017555,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8923076923076924,260.37899998482317
topic_gated,326,stable_pre_drift,which papers explain global temperature anomalies for the project report,climate_science,climate_science,True,0.4,0.6,chunk_000227,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8926380368098159,228.56650000903755
topic_gated,327,stable_pre_drift,what evidence links carbon pricing to emissions reduction using reliable citations,mitigation,mitigation,True,0.55,0.45,chunk_025758,mitigation,1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8929663608562691,227.251400006935
topic_gated,328,stable_pre_drift,which innovations support green hydrogen deployment focusing on green hydrogen,technology_innovation,technology_innovation,True,0.45,0.55,chunk_020624,"policy_governance, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8932926829268293,202.50669994857162
topic_gated,329,stable_pre_drift,how did COP28 address the global stocktake in the evidence graph,uae_cop28,uae_cop28,True,0.6,0.4,chunk_001432,climate_science,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8936170212765957,219.64499994646758
topic_gated,330,stable_pre_drift,show documents about climate finance policy focusing on finance,policy_governance,policy_governance,True,0.65,0.35,chunk_025576,"adaptation, climate_finance, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8939393939393939,183.98239999078214
topic_gated,331,stable_pre_drift,which AI methods are used in climate forecasting papers for the GraphRAG agent,technology_innovation,technology_innovation,True,0.45,0.55,chunk_046993,climate_ai,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8942598187311178,294.9246000498533
topic_gated,332,stable_pre_drift,what does the dataset say about which regulations support climate accountability,policy_governance,policy_governance,True,0.65,0.35,chunk_017239,climate_science,1.0,0.2,0.38685280723454163,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8945783132530121,249.37420000787824
topic_gated,333,stable_pre_drift,show climate evidence about methane reduction strategies using reliable citations,mitigation,mitigation,True,0.55,0.45,chunk_017701,climate_science,1.0,0.3333333333333333,0.5,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8948948948948949,201.3518000021577
topic_gated,334,stable_pre_drift,which regulations support climate accountability using reliable citations,policy_governance,policy_governance,True,0.65,0.35,chunk_020449,"policy_governance, sustainability",1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8952095808383234,169.1827999893576
topic_gated,335,stable_pre_drift,which UAE initiatives were discussed in the COP28 documents using reliable citations,uae_cop28,uae_cop28,True,0.6,0.4,chunk_045306,sustainability,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8955223880597015,231.06760007794946
topic_gated,336,stable_pre_drift,what does the dataset say about how can cities adapt to extreme heat and flooding,adaptation,adaptation,True,0.45,0.55,chunk_025900,"adaptation, climate_science",1.0,1.0,0.9060254355346823,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8958333333333334,276.4535000314936
topic_gated,337,stable_pre_drift,answer using citations about what were the major climate outcomes from COP28 in the UAE,uae_cop28,uae_cop28,True,0.6,0.4,chunk_038656,energy_transition,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8961424332344213,273.5736999893561
topic_gated,338,stable_pre_drift,which regulations support climate accountability for the GraphRAG agent,policy_governance,policy_governance,True,0.65,0.35,chunk_020449,"policy_governance, sustainability",1.0,1.0,0.9469024295259745,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8964497041420119,187.41310003679246
topic_gated,339,stable_pre_drift,which regulations support climate accountability with source support,policy_governance,policy_governance,True,0.65,0.35,chunk_031062,"policy_governance, renewable_energy",1.0,1.0,0.9469024295259745,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8967551622418879,167.2402999829501
topic_gated,340,stable_pre_drift,find evidence on show COP28 evidence about loss and damage finance,uae_cop28,uae_cop28,True,0.6,0.4,chunk_024396,climate_science,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8970588235294118,219.0327999414876
topic_gated,341,stable_pre_drift,answer using citations about what role does machine learning play in climate analysis,technology_innovation,technology_innovation,True,0.45,0.55,chunk_035898,"climate_ai, policy_governance",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8973607038123167,233.96630003117025
topic_gated,342,stable_pre_drift,retrieve climate evidence for which documents discuss UAE renewable energy commitments,uae_cop28,uae_cop28,True,0.6,0.4,chunk_035851,renewable_energy,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8976608187134503,259.0553000336513
topic_gated,343,stable_pre_drift,answer using citations about which UAE initiatives were discussed in the COP28 documents,uae_cop28,uae_cop28,True,0.6,0.4,chunk_045306,sustainability,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8979591836734694,576.6338999383152
topic_gated,344,stable_pre_drift,answer using citations about show COP28 evidence about loss and damage finance,uae_cop28,uae_cop28,True,0.6,0.4,chunk_024617,"adaptation, climate_finance, climate_science, mitigation, policy_governance, sustainability",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8982558139534884,804.867000086233
topic_gated,345,stable_pre_drift,which documents discuss net zero mitigation pathways for the GraphRAG agent,mitigation,mitigation,True,0.55,0.45,chunk_025680,"climate_science, energy_transition, mitigation",1.0,1.0,0.9828920819566879,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8985507246376812,314.8189999628812
topic_gated,346,stable_pre_drift,show evidence about disaster risk reduction and resilience in the evidence graph,adaptation,adaptation,True,0.45,0.55,chunk_038213,adaptation,1.0,1.0,0.9828920819566879,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8988439306358381,256.7995999706909
topic_gated,347,stable_pre_drift,how can smart grids improve clean energy integration from the climate PDFs,technology_innovation,technology_innovation,True,0.45,0.55,chunk_033499,renewable_energy,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.899135446685879,238.0602000048384
topic_gated,348,stable_pre_drift,summarize documents about which adaptation measures protect coastal communities,adaptation,adaptation,True,0.45,0.55,chunk_019120,renewable_energy,1.0,0.3333333333333333,0.6182885020492784,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8994252873563219,174.70910004340112
topic_gated,349,stable_pre_drift,how can cities adapt to extreme heat and flooding focusing on heat stress,adaptation,adaptation,True,0.45,0.55,chunk_036405,renewable_energy,1.0,0.5,0.6509209298071326,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8997134670487106,259.05950006563216
topic_gated,350,concept_drift,what mitigation actions reduce fossil fuel dependence using reliable citations,policy_governance,mitigation,False,0.55,0.45,chunk_023162,"energy_transition, mitigation, policy_governance",1.0,1.0,0.8529278650606567,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8971428571428571,189.30660001933575
topic_gated,351,concept_drift,summarize documents about what adaptation policies help water security,uae_cop28,adaptation,False,0.45,0.55,chunk_036048,"adaptation, climate_ai, policy_governance, sustainability",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8945868945868946,175.88049999903888
topic_gated,352,concept_drift,which documents discuss UAE renewable energy commitments focusing on flood risk,adaptation,uae_cop28,False,0.6,0.4,chunk_023293,sea_level_rise,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8920454545454546,206.7524999147281
topic_gated,353,concept_drift,how does energy efficiency support climate mitigation from the climate PDFs,policy_governance,mitigation,False,0.55,0.45,chunk_007582,climate_science,1.0,0.5,0.6509209298071326,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8895184135977338,212.77559990994632
topic_gated,354,concept_drift,what evidence discusses carbon market governance focusing on net zero,mitigation,policy_governance,False,0.65,0.35,chunk_002270,policy_governance,1.0,0.3333333333333333,0.5437713091520254,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8870056497175142,188.34009999409318
topic_gated,355,concept_drift,which source explains what governance mechanisms support national climate plans,mitigation,policy_governance,False,0.65,0.35,chunk_033706,policy_governance,1.0,0.2,0.38685280723454163,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8845070422535212,187.6735999248922
topic_gated,356,concept_drift,which adaptation measures protect coastal communities for the GraphRAG agent,uae_cop28,adaptation,False,0.45,0.55,chunk_019120,renewable_energy,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8820224719101124,213.65250006783754
topic_gated,357,concept_drift,what evidence discusses carbon market governance focusing on renewables,mitigation,policy_governance,False,0.65,0.35,chunk_002270,policy_governance,1.0,0.3333333333333333,0.6182885020492784,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8795518207282913,184.98939997516572
topic_gated,358,concept_drift,what adaptation policies help water security focusing on UAE consensus,uae_cop28,adaptation,False,0.45,0.55,chunk_025153,sustainability,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8770949720670391,190.854899934493
topic_gated,359,concept_drift,show climate evidence about methane reduction strategies focusing on accountability,policy_governance,mitigation,False,0.55,0.45,chunk_035680,"climate_science, energy_transition",1.0,0.5,0.6240505200038379,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8746518105849582,195.04979997873306
topic_gated,360,concept_drift,summarize documents about which AI methods are used in climate forecasting papers,climate_science,technology_innovation,False,0.45,0.55,chunk_046993,climate_ai,1.0,0.25,0.5012658353418871,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8722222222222222,304.2676999466494
topic_gated,361,concept_drift,what evidence links emissions to radiative forcing focusing on satellite,technology_innovation,climate_science,False,0.4,0.6,chunk_014885,"climate_science, mitigation",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8698060941828255,250.73530001100153
topic_gated,362,concept_drift,what evidence links carbon pricing to emissions reduction focusing on accountability,policy_governance,mitigation,False,0.55,0.45,chunk_025758,mitigation,1.0,0.5,0.7122630665145961,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8674033149171271,290.44100001920015
topic_gated,363,concept_drift,how does energy efficiency support climate mitigation for the GraphRAG agent,policy_governance,mitigation,False,0.55,0.45,chunk_002753,"mitigation, policy_governance",1.0,1.0,0.8854598815714874,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8650137741046832,338.75969995278865
topic_gated,364,concept_drift,how does drought planning reduce climate risk with source support,uae_cop28,adaptation,False,0.45,0.55,chunk_038086,climate_science,0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8626373626373627,379.7640000702813
topic_gated,365,concept_drift,what does climate science say about sea level rise focusing on green hydrogen,technology_innovation,climate_science,False,0.4,0.6,chunk_005305,"adaptation, sea_level_rise",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8602739726027397,774.0206000162289
topic_gated,366,concept_drift,how can cities adapt to extreme heat and flooding focusing on global stocktake,uae_cop28,adaptation,False,0.45,0.55,chunk_024186,"adaptation, climate_ai, climate_finance, energy_transition, renewable_energy, sustainability",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8579234972677595,596.805699984543
topic_gated,367,concept_drift,show documents about climate finance policy focusing on decarbonization,mitigation,policy_governance,False,0.65,0.35,chunk_041907,policy_governance,1.0,0.5,0.6934264036172708,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8555858310626703,244.73670008592308
topic_gated,368,concept_drift,which regulations support climate accountability focusing on emissions,mitigation,policy_governance,False,0.65,0.35,chunk_020449,"policy_governance, sustainability",1.0,0.3333333333333333,0.5706417189553201,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8532608695652174,211.36810001917183
topic_gated,369,concept_drift,which documents discuss net zero mitigation pathways focusing on regulation,policy_governance,mitigation,False,0.55,0.45,chunk_025678,"climate_science, energy_transition, mitigation",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8509485094850948,233.8284000288695
topic_gated,370,concept_drift,what does the dataset say about what role does machine learning play in climate analysis,climate_science,technology_innovation,False,0.45,0.55,chunk_003660,climate_ai,1.0,0.3333333333333333,0.5,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8486486486486486,307.8971999930218
topic_gated,371,concept_drift,which source explains which adaptation measures protect coastal communities,uae_cop28,adaptation,False,0.45,0.55,chunk_000033,"climate_ai, policy_governance",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8463611859838275,180.34540000371635
topic_gated,372,concept_drift,which source explains which documents discuss UAE renewable energy commitments,adaptation,uae_cop28,False,0.6,0.4,chunk_020598,"climate_science, energy_transition, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8440860215053764,191.89370004460216
topic_gated,373,concept_drift,show evidence about satellite monitoring for climate risks using reliable citations,climate_science,technology_innovation,False,0.45,0.55,chunk_021681,"adaptation, policy_governance",1.0,0.3333333333333333,0.5437713091520254,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8418230563002681,221.90030000638217
topic_gated,374,concept_drift,find evidence on show evidence about disaster risk reduction and resilience,uae_cop28,adaptation,False,0.45,0.55,chunk_026231,"climate_finance, policy_governance",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.839572192513369,234.12080004345626
topic_gated,375,concept_drift,how can smart grids improve clean energy integration from the climate PDFs,climate_science,technology_innovation,False,0.45,0.55,chunk_033499,renewable_energy,1.0,0.5,0.6240505200038379,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8373333333333334,251.17569998838007
topic_gated,376,concept_drift,show COP28 evidence about loss and damage finance for the GraphRAG agent,adaptation,uae_cop28,False,0.6,0.4,chunk_024396,climate_science,1.0,0.5,0.6509209298071326,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8351063829787234,263.1580999586731
topic_gated,377,concept_drift,what mitigation actions reduce fossil fuel dependence in the evidence graph,policy_governance,mitigation,False,0.55,0.45,chunk_023162,"energy_transition, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8328912466843501,235.80050002783537
topic_gated,378,concept_drift,show climate evidence about methane reduction strategies focusing on accountability,policy_governance,mitigation,False,0.55,0.45,chunk_035680,"climate_science, energy_transition",1.0,0.5,0.6240505200038379,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8306878306878307,215.85090004373342
topic_gated,379,concept_drift,show findings about ocean warming and ice melt with source support,technology_innovation,climate_science,False,0.4,0.6,chunk_001377,climate_science,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8284960422163589,240.74089992791414
topic_gated,380,concept_drift,which papers explain global temperature anomalies focusing on AI,technology_innovation,climate_science,False,0.4,0.6,chunk_000227,climate_science,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8263157894736842,199.70450003165752
topic_gated,381,concept_drift,retrieve climate evidence for how did COP28 address the global stocktake,adaptation,uae_cop28,False,0.6,0.4,chunk_009990,policy_governance,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8241469816272966,254.78620000649244
topic_gated,382,concept_drift,show findings about ocean warming and ice melt focusing on satellite,technology_innovation,climate_science,False,0.4,0.6,chunk_015820,"climate_science, policy_governance",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8219895287958116,248.7601999891922
topic_gated,383,concept_drift,what evidence mentions the UAE consensus and transition away from fossil fuels from the climate PDFs,adaptation,uae_cop28,False,0.6,0.4,chunk_026571,energy_transition,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8198433420365535,331.14879997447133
topic_gated,384,concept_drift,summarize documents about show climate evidence about methane reduction strategies,policy_governance,mitigation,False,0.55,0.45,chunk_002355,climate_finance,1.0,0.5,0.6240505200038379,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8177083333333334,211.36259997729212
topic_gated,385,concept_drift,what does the dataset say about what evidence links carbon pricing to emissions reduction,policy_governance,mitigation,False,0.55,0.45,chunk_047934,"climate_science, mitigation, policy_governance",1.0,1.0,0.8529278650606567,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.8155844155844156,303.5946999443695
topic_gated,386,concept_drift,answer using citations about which innovations support green hydrogen deployment,climate_science,technology_innovation,False,0.45,0.55,chunk_020624,"policy_governance, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8134715025906736,349.5412999764085
topic_gated,387,concept_drift,which adaptation measures protect coastal communities focusing on global stocktake,uae_cop28,adaptation,False,0.45,0.55,chunk_005650,"policy_governance, sustainability",0.0,0.0,0.0,0.0,False,missed_exact_policy,,fixed_topic_profile,False,,,not_adaptive_mode,0.8113695090439277,629.3380000861362
topic_gated,388,concept_drift,what does the dataset say about show climate evidence about methane reduction strategies,policy_governance,mitigation,False,0.55,0.45,chunk_017239,climate_science,1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8092783505154639,710.9088000142947
topic_gated,389,concept_drift,which regulations support climate accountability focusing on renewables,mitigation,policy_governance,False,0.65,0.35,chunk_020449,"policy_governance, sustainability",1.0,0.3333333333333333,0.5,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8071979434447301,218.92330003902316
topic_gated,390,concept_drift,how do NDCs guide climate policy implementation in the evidence graph,mitigation,policy_governance,False,0.65,0.35,chunk_033700,"policy_governance, renewable_energy",1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.8051282051282052,267.21469999756664
topic_gated,391,concept_drift,explain the science behind climate feedback loops focusing on green hydrogen,technology_innovation,climate_science,False,0.4,0.6,chunk_033477,"energy_transition, policy_governance, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.80306905370844,231.90230003092438
topic_gated,392,concept_drift,what evidence mentions the UAE consensus and transition away from fossil fuels from the climate PDFs,adaptation,uae_cop28,False,0.6,0.4,chunk_026571,energy_transition,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.8010204081632653,299.346899962984
topic_gated,393,concept_drift,what does the dataset say about how can smart grids improve clean energy integration,climate_science,technology_innovation,False,0.45,0.55,chunk_031008,"mitigation, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.7989821882951654,257.60440004523844
topic_gated,394,concept_drift,how did COP28 address the global stocktake for the project report,adaptation,uae_cop28,False,0.6,0.4,chunk_001432,climate_science,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.7969543147208121,217.04170003067702
topic_gated,395,concept_drift,what governance mechanisms support national climate plans with source support,mitigation,policy_governance,False,0.65,0.35,chunk_025754,"adaptation, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.7949367088607595,189.9972000392154
topic_gated,396,concept_drift,find evidence on how did COP28 address the global stocktake,adaptation,uae_cop28,False,0.6,0.4,chunk_002213,"climate_finance, policy_governance, sustainability",1.0,0.25,0.43067655807339306,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.7929292929292929,201.8020999385044
topic_gated,397,concept_drift,show climate evidence about methane reduction strategies for the project report,policy_governance,policy_governance,True,0.65,0.35,chunk_017701,climate_science,1.0,0.25,0.5012658353418871,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.7934508816120907,218.7424999428913
topic_gated,398,concept_drift,retrieve climate evidence for which UAE initiatives were discussed in the COP28 documents,adaptation,uae_cop28,False,0.6,0.4,chunk_025454,climate_science,1.0,0.25,0.43067655807339306,0.0,True,helpful_in_top5,,fixed_topic_profile,False,,,not_adaptive_mode,0.7914572864321608,245.60080002993345
topic_gated,399,concept_drift,summarize documents about what evidence mentions the UAE consensus and transition away from fossil fuels,adaptation,uae_cop28,False,0.6,0.4,chunk_026571,energy_transition,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.7894736842105263,269.48410004843026
topic_gated,400,concept_drift,how did COP28 address the global stocktake using reliable citations,adaptation,uae_cop28,False,0.6,0.4,chunk_001432,climate_science,0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.7875,195.99459995515645
topic_gated,401,concept_drift,what mitigation actions reduce fossil fuel dependence for the GraphRAG agent,policy_governance,mitigation,False,0.55,0.45,chunk_023162,"energy_transition, mitigation, policy_governance",1.0,1.0,0.8772153153380493,1.0,True,helpful_top1,,fixed_topic_profile,False,,,not_adaptive_mode,0.7855361596009975,207.82950008288026
topic_gated,402,concept_drift,what evidence links emissions to radiative forcing using reliable citations,technology_innovation,climate_science,False,0.4,0.6,chunk_014885,"climate_science, mitigation",0.0,0.0,0.0,0.0,False,keyword_mismatch,,fixed_topic_profile,False,,,not_adaptive_mode,0.7835820895522388,204.96909995563328
